      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG     1996scx   6290635   1996  288.0  288.0  288.0     10   80.28 -164.33   80.00   80.56 -164.68 -163.98     63     63778   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.52      0.00     18.52      1.94
    USSUB-DG     1996scx   6290636   1996  288.0  288.0  288.0     10   80.79 -164.60   80.57   81.02 -164.68 -164.51     50     50887   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.47      0.00     16.89      1.84
    USSUB-DG     1996scx   6290637   1996  288.0  288.0  288.0     10   81.26 -164.42   81.02   81.50 -164.51 -164.33     54     54604   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.73      0.00     16.95      1.71
    USSUB-DG     1996scx   6290638   1996  288.0  288.0  288.0     10   81.81 -164.18   81.53   82.09 -164.30 -164.05     63     63060   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     16.59      1.80
    USSUB-DG     1996scx   6290639   1996  288.0  288.0  288.0     10   82.41 -163.88   82.10   82.71 -164.05 -163.71     67     67583   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.11      0.00     14.90      1.49
    USSUB-DG     1996scx   6290640   1996  288.0  288.0  288.0     10   82.92 -163.57   82.71   83.12 -163.71 -163.44     44     44868   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.98      0.00     16.90      1.91
    USSUB-DG     1996scx   6290641   1996  288.0  288.0  288.0     10   83.43 -163.21   83.12   83.76 -163.43 -162.98     65     65427   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.13      0.00     20.12      1.67
    USSUB-DG     1996scx   6290642   1996  288.0  288.0  288.0     10   84.08 -162.58   83.77   84.41 -162.91 -162.25     70     70549   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     15.98      1.45
    USSUB-DG     1996scx   6290643   1996  289.0  288.0  289.0     10   84.69 -161.83   84.41   85.03 -162.20 -161.46     61     61473   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.46      0.00     22.25      1.57
    USSUB-DG     1996scx   6290644   1996  289.0  289.0  289.0     10   85.37 -161.13   85.04   85.70 -161.42 -160.83     69     69379   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.35      0.00     17.80      1.70
    USSUB-DG     1996scx   6290645   1996  289.0  289.0  289.0     10   86.01 -160.48   85.71   86.34 -160.80 -160.16     61     61363   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.37      0.00     18.54      1.62
    USSUB-DG     1996scx   6290646   1996  289.0  289.0  289.0     10   86.68 -159.43   86.34   87.00 -160.06 -158.80     65     65604   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.59      0.00     19.91      1.54
    USSUB-DG     1996scx   6290647   1996  289.0  289.0  289.0     10   87.33 -157.32   87.00   87.65 -158.50 -156.13     70     70764   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.52      0.00     17.20      1.69
    USSUB-DG     1996scx   6290648   1996  289.0  289.0  289.0     10   87.97 -153.95   87.65   88.28 -155.80 -152.11     68     68311   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.31      0.00     14.11      1.51
    USSUB-DG     1996scx   6290649   1996  289.0  289.0  289.0     10   88.50 -141.00   88.28   88.53 -151.41 -130.60     62     62030   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     15.74      1.55
    USSUB-DG     1996scx   6290650   1996  289.0  289.0  289.0     10   88.56 -117.33   88.53   88.57 -129.32 -105.33     62     62827   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     14.79      1.52
    USSUB-DG     1996scx   6290651   1996  290.0  290.0  290.0     10   87.11    3.90   86.78   87.44    2.91    4.89     70     70914   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.60      0.00     15.63      1.41
    USSUB-DG     1996scx   6290652   1996  290.0  290.0  290.0     10   86.64    5.06   86.51   86.78    4.72    5.39     28     28776   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.60      0.00     12.14      1.47
    USSUB-DG     1996scx   6290653   1996  290.0  290.0  290.0     10   86.29    5.82   86.06   86.51    5.37    6.26     50     50063   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.18      0.00     17.41      2.23
    USSUB-DG     1996scx   6290654   1996  290.0  290.0  290.0     10   85.67    6.72   85.41   86.06    5.01    8.43    103    103013   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.86      0.00     26.37      1.76
    USSUB-DG     1996scx   6290655   1996  290.0  290.0  290.0     10   84.87    9.84   84.61   85.19    5.72   13.96    208    208825   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.79      0.00     21.99      1.93
    USSUB-DG     1996scx   6290656   1996  290.0  290.0  290.0     10   85.32    9.41   85.02   85.59    4.96   13.85    220    220096   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.89      0.00     22.33      2.08
    USSUB-DG     1996scx   6290657   1996  290.0  290.0  290.0     10   85.08   13.89   84.83   85.44   12.10   15.68    113    113660   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.00      0.00     19.88      1.88
    USSUB-DG     1996scx   6290658   1996  291.0  291.0  291.0     10   85.14    4.35   85.03   85.27    3.31    5.40     32     32156   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.82      0.00     20.84      1.78
    USSUB-DG     1996scx   6290659   1996  292.0  292.0  292.0     10   86.12   27.25   85.77   86.40   23.76   30.73    176    176372   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.87      0.00     25.69      1.78
    USSUB-DG     1996scx   6290660   1996  292.0  292.0  292.0     10   85.68   29.82   85.60   85.79   28.83   30.80     55     55485   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.05      0.00     15.98      1.95
    USSUB-DG     1996scx   6290661   1996  292.0  292.0  292.0     10   86.46   26.09   86.27   86.62   23.23   28.96     58     58882   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.91      0.00     20.85      1.87
    USSUB-DG     1996scx   6290662   1996  292.0  292.0  292.0     10   86.85   36.38   86.67   86.95   31.55   41.21     55     55511   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.48      0.00     13.07      1.53
    USSUB-DG     1996scx   6290663   1996  292.0  292.0  292.0     10   86.85   48.71   86.48   87.13   42.05   55.37    163    163537   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.62      0.00     17.50      1.54
    USSUB-DG     1996scx   6290664   1996  292.0  292.0  292.0     10   86.50   52.40   86.27   86.79   49.77   55.03    108    108943   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.80      0.00     20.16      1.67
    USSUB-DG     1996scx   6290665   1996  294.0  294.0  294.0     10   85.85   78.61   85.70   85.97   74.65   82.57     65     65757   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.42      0.00     14.48      1.40
    USSUB-DG     1996scx   6290666   1996  294.0  294.0  294.0     10   85.53   85.88   85.35   85.70   82.37   89.39     67     67228   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.26      0.00     13.54      1.22
    USSUB-DG     1996scx   6290667   1996  294.0  294.0  294.0     10   85.15   94.22   84.91   85.52   89.14   99.30    185    185950   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.37      0.00     16.03      1.50
    USSUB-DG     1996scx   6290668   1996  295.0  294.0  295.0     10   84.99   98.23   84.70   85.36   94.68  101.78    269    269941   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.34      0.00     20.08      1.53
    USSUB-DG     1996scx   6290669   1996  295.0  294.0  295.0     10   85.36  100.93   85.12   85.65   97.23  104.63    172    172424   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     15.97      1.37
    USSUB-DG     1996scx   6290670   1996  295.0  295.0  295.0     10   85.04  103.45   84.89   85.22  101.91  104.98     45     45647   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.17      0.00     16.42      1.42
    USSUB-DG     1996scx   6290671   1996  295.0  295.0  295.0     10   84.71  100.13   84.60   84.84   99.17  101.09     45     45939   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.65      0.00     15.04      1.78
    USSUB-DG     1996scx   6290672   1996  295.0  295.0  295.0     10   85.45  104.92   85.41   85.49  102.15  107.70     50     50843   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.45      0.00     16.74      1.70
    USSUB-DG     1996scx   6290673   1996  295.0  295.0  295.0     10   85.50  110.60   85.49   85.51  107.74  113.45     50     50182   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.32      0.00     13.38      1.65
    USSUB-DG     1996scx   6290674   1996  295.0  295.0  295.0     10   85.51  117.48   85.48   85.51  113.46  121.50     69     69657   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.36      0.00     17.75      1.68
    USSUB-DG     1996scx   6290675   1996  295.0  295.0  295.0     10   85.44  124.72   85.40   85.47  121.91  127.53     50     50769   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.45      0.00     14.09      1.54
    USSUB-DG     1996scx   6290676   1996  295.0  295.0  295.0     10   85.34  130.18   85.28   85.40  127.48  132.88     50     50026   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.45      0.00     15.21      1.59
    USSUB-DG     1996scx   6290677   1996  295.0  295.0  295.0     10   85.18  136.60   85.06   85.28  132.82  140.38     73     73704   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.51      0.00     23.43      1.71
    USSUB-DG     1996scx   6290678   1996  295.0  295.0  295.0     10   84.88  143.95   84.73   85.03  140.88  147.02     66     66604   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     17.99      1.53
    USSUB-DG     1996scx   6290679   1996  296.0  295.0  296.0     10   84.61  149.07   84.49   84.73  146.98  151.16     42     42633   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.11      0.00     13.03      1.34
    USSUB-DG     1996scx   6290680   1996  296.0  296.0  296.0     10   84.29  153.72   84.09   84.48  151.14  156.30     70     70032   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.09      0.00     11.98      1.08
    USSUB-DG     1996scx   6290681   1996  296.0  296.0  296.0     10   83.75  157.85   83.41   84.08  156.15  159.55    103    103031   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.13      0.00     13.27      1.25
    USSUB-DG     1996scx   6290682   1996  297.0  296.0  297.0     10   83.25  154.32   82.85   83.49  152.06  156.57    119    119353   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.06      0.00     15.85      1.37
    USSUB-DG     1996scx   6290683   1996  296.0  296.0  296.0     10   83.63  150.48   83.49   83.76  148.82  152.13     50     50511   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.12      0.00     11.70      1.22
    USSUB-DG     1996scx   6290684   1996  296.0  296.0  296.0     10   83.89  147.11   83.76   84.01  145.33  148.89     49     49940   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.16      0.00     14.51      1.51
    USSUB-DG     1996scx   6290685   1996  296.0  296.0  296.0     10   84.14  143.35   84.01   84.26  141.27  145.42     54     54775   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.27      0.00     14.76      1.35
    USSUB-DG     1996scx   6290686   1996  297.0  297.0  297.0     10   83.58  133.18   83.54   83.61  131.18  135.17     50     50551   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.13      0.00     11.53      1.06
    USSUB-DG     1996scx   6290687   1996  297.0  297.0  297.0     10   83.50  137.11   83.45   83.54  135.16  139.07     50     50699   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.11      0.00     12.23      1.20
    USSUB-DG     1996scx   6290688   1996  297.0  297.0  297.0     10   83.37  141.38   83.29   83.45  139.04  143.72     62     62625   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     21.11      1.45
    USSUB-DG     1996scx   6290689   1996  297.0  297.0  297.0     10   83.21  145.86   83.13   83.28  144.04  147.68     50     50674   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.12      0.00     13.80      1.26
    USSUB-DG     1996scx   6290690   1996  297.0  297.0  297.0     10   83.04  149.36   82.95   83.13  147.64  151.08     50     50462   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.13      0.00     14.30      1.11
    USSUB-DG     1996scx   6290691   1996  297.0  297.0  297.0     10   82.92  151.97   82.88   82.95  151.04  152.90     26     26907   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.12      0.00     15.13      1.10
    USSUB-DG     1996scx   6290692   1996  297.0  297.0  297.0     10   82.45  162.76   82.43   82.50  161.67  163.84     42     42144   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.17      0.00     13.67      1.47
    USSUB-DG     1996scx   6290693   1996  302.0  302.0  302.0     10   77.51 -171.82   77.18   77.85 -171.85 -171.78     68     68796   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     19.03      1.30
    USSUB-DG     1996scx   6290694   1996  302.0  302.0  302.0     10   76.86 -171.86   76.54   77.18 -171.89 -171.84     66     66823   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.91      0.00     12.87      1.25
    USSUB-DG     1996scx   6290695   1996  302.0  302.0  302.0     10   76.27 -171.88   76.01   76.53 -171.89 -171.87     57     57200   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.64      0.00     12.06      1.08
    USSUB-DG     1996scx   6290696   1996  302.0  302.0  302.0     10   75.75 -171.90   75.49   76.01 -171.91 -171.88     55     55131   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.52      0.00     11.62      0.99
    USSUB-DG     1997scx   6300697   1997  247.0  247.0  247.0      9   86.96   22.99   86.74   87.18   22.33   23.64     50     50169   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.13      0.00     24.98      2.23
